date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:42	18636/18636	---M-Z	200	added ('OK')	text/css	date:Tue,%2003%20Mar%202020%2011:47:24%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/css/responsive.css	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/css/responsive.css	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:37:43	1060/1060	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2000:20:12%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/preloader.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/preloader.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:37:43	8425/8425	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2000:20:12%20GMT	http://ashik.templatepath.net/scubo-html-files/assets/images/logo-1-1.png	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/assets/images/logo-1-1.png	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:37:43	82932/82932	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Mar%202020%2011:32:21%20GMT	http://ashik.templatepath.net/scubo-html-files/index-2.html	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/index-2.html	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:37:44	87118/87118	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Mar%202020%2021:56:06%20GMT	http://ashik.templatepath.net/scubo-html-files/index-rtl.html	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/index-rtl.html	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:37:44	49181/49181	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Mar%202020%2021:18:08%20GMT	http://ashik.templatepath.net/scubo-html-files/about.html	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/about.html	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:37:44	23253/23253	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Mar%202020%2021:18:08%20GMT	http://ashik.templatepath.net/scubo-html-files/courses.html	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/courses.html	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:37:44	18474/18474	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Mar%202020%2021:18:08%20GMT	http://ashik.templatepath.net/scubo-html-files/course-details.html	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/course-details.html	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:37:45	21170/21170	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Mar%202020%2021:18:08%20GMT	http://ashik.templatepath.net/scubo-html-files/pricing.html	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/pricing.html	(from http://ashik.templatepath.net/scubo-html-files/index.html)
16:37:45	19354/19354	---M-Z	200	added ('OK')	text/html	date:Tue,%2003%20Mar%202020%2021:18:08%20GMT	http://ashik.templatepath.net/scubo-html-files/gallery.html	C:/My%20Web%20Sites/xyz6/ashik.templatepath.net/scubo-html-files/gallery.html	(from http://ashik.templatepath.net/scubo-html-files/index.html)
